1 7.524412050612252e-08 4.8826101392516974e-09 1.900739662131619e-10 1.1224542861600375e-08 9.154134747318776e-08
2 7.525078728857714e-08 1.9886574442147666e-08 7.526568801871292e-10 1.0286404033797655e-08 1.0617642264470959e-07
3 7.524721087727861e-08 3.489103520554904e-08 1.315227870026281e-09 9.348671341539028e-09 1.2080214529439294e-07
4 7.533539143418028e-08 4.989414481309584e-08 1.877912017688867e-09 8.410142096962751e-09 1.3551759036192773e-07
5 7.560919510343841e-08 6.489684159577266e-08 2.448280793266178e-09 7.461946244226059e-09 1.504162637367033e-07
6 1.1413466849933984e-07 8.309158772391651e-08 3.837789579439197e-09 7.433327090937572e-09 2.084973728936331e-07
7 1.3401037592784739e-07 1.0756852103120759e-07 5.612930002394445e-09 9.982297070795755e-09 2.571741240322452e-07
8 1.5686664860676238e-07 1.3477140571154973e-07 7.806939623219998e-09 1.3059242786013234e-08 3.1250423672754533e-07
9 1.819948369182042e-07 1.6539514930634648e-07 1.0543126918529606e-08 1.6809302224680832e-08 3.747424153677611e-07
10 2.1122991705018327e-07 1.9939234436575083e-07 1.3893784275360322e-08 2.130728635599526e-08 4.4582333204728966e-07
11 2.4670400838672505e-07 2.372035297022626e-07 1.799836250925962e-08 2.678458332791835e-08 5.286904839261656e-07
