1 0.0225788 0.0020757700000000002 4.94491e-05 0.0119265 0.0366305191
2 0.022578 0.00723604 0.000190139 0.0116568 0.04166097900000001
3 0.022456800000000002 0.012164399999999999 0.000327022 0.0113979 0.046346122000000003
4 0.022580100000000002 0.017556099999999998 0.000471498 0.0111175 0.05172519799999999
5 0.022580100000000002 0.0227168 0.000612155 0.010847800000000001 0.05675685500000001
6 0.0225792 0.027877100000000002 0.0007528400000000001 0.0105781 0.06178724
7 0.022581000000000004 0.0330369 0.000893528 0.0103084 0.066819828
8 0.0239955 0.0381977 0.00103424 0.0100254 0.07325284
9 0.022581000000000004 0.0433575 0.00120093 0.00974297 0.07688239999999999
10 0.0347648 0.0485182 0.00131944 0.00938159 0.09398403000000002
11 0.0226781 0.053678 0.00147098 0.00921401 0.08704108999999999
12 0.022772399999999998 0.0588365 0.0017798800000000002 0.00877526 0.09216403999999999
13 0.0225928 0.0637538 0.00192378 0.00851011 0.09678049
14 0.0383933 0.06915840000000001 0.00200967 0.00814143 0.1177028
15 0.023060900000000002 0.0742625 0.00232952 0.00783727 0.10749019
16 0.0232097 0.0792624 0.00235767 0.00768274 0.11251250999999998
17 0.0404808 0.084596 0.0024674799999999998 0.0072781700000000005 0.13482245
18 0.027470400000000002 0.0896443 0.00256855 0.00717249 0.12685574
19 0.02571 0.0949256 0.0030869 0.00653856 0.13026105999999998
20 0.0405026 0.0901932 0.00400358 0.00560194 0.14030132
21 0.0391807 0.0845057 0.00416788 0.00559219 0.13344647
22 0.0371797 0.0735465 0.00443845 0.005614289999999999 0.12077894
23 0.035918399999999996 0.060520899999999996 0.00471701 0.00567316 0.10682946999999998
24 0.0348576 0.051036599999999994 0.00490346 0.00573373 0.09653139000000001
25 0.034313699999999996 0.0426096 0.0050450799999999995 0.005807870000000001 0.08777625
