1 0.07523780000000001 0.0048822 0.000190058 0.0112236 0.09153365800000002
2 0.0752471 0.0198856 0.00075262 0.010285899999999999 0.10617122
3 0.0752439 0.0348895 0.00131517 0.00934826 0.12079683
4 0.0753317 0.0498917 0.00187782 0.008409729999999999 0.13551095
5 0.0756067 0.0648947 0.0024482 0.0074617 0.1504113
6 0.09690409999999999 0.0705475 0.0032584099999999998 0.00631114 0.17702115
7 0.0839508 0.0673863 0.00351622 0.00625341 0.16110673000000003
8 0.0746988 0.0641772 0.00371761 0.00621872 0.14881233
9 0.0671146 0.0609931 0.00388801 0.0061988 0.13819451000000002
10 0.0613192 0.057882800000000005 0.00403331 0.0061854200000000005 0.12942073
11 0.0569494 0.0547563 0.00415476 0.00618298 0.12204343999999999
