1 0.018816 0.0020700099999999997 4.94491e-05 0.0119618 0.03289725909999999
2 0.0188153 0.00582403 0.00019013800000000001 0.011727300000000001 0.036556768
3 0.0186771 0.009373399999999999 0.000326116 0.011503900000000001 0.039880516000000005
4 0.018819 0.0133321 0.00047148000000000003 0.011258200000000001 0.04388078
5 0.018819 0.0170861 0.00061216 0.0110237 0.04754096000000001
6 0.0188175 0.0208401 0.000752842 0.0107892 0.051199642000000004
7 0.018819 0.0245937 0.000893513 0.0105546 0.054860812999999994
8 0.0381771 0.0283482 0.00103484 0.0101385 0.07769864
9 0.0188198 0.0321022 0.00120397 0.0100565 0.06218247
10 0.027741 0.0358562 0.00131767 0.00976554 0.07468040999999999
11 0.0188421 0.0396102 0.00146771 0.00960482 0.06952483
12 0.018987 0.0433587 0.00171155 0.00926591 0.07332316
13 0.018768800000000002 0.0468724 0.00174927 0.0091424 0.07653287
14 0.020141 0.0508705 0.00194926 0.00882962 0.08179037999999998
15 0.0190162 0.0545798 0.00226955 0.00842712 0.08429267000000001
16 0.0195584 0.0581811 0.00233293 0.00826864 0.08834107000000001
17 0.0302864 0.0620664 0.00244327 0.0079609 0.10275696999999999
18 0.0214522 0.06582740000000001 0.0024912000000000003 0.00790151 0.09767230999999998
19 0.0197335 0.0695795 0.00283223 0.00748274 0.09962797
20 0.0268884 0.07334120000000001 0.0029475499999999997 0.0072065 0.11038365000000003
21 0.034959 0.07296649999999999 0.00403502 0.00605298 0.11801349999999998
22 0.0339905 0.0700117 0.004149610000000001 0.006021309999999999 0.11417312
23 0.0329109 0.0636569 0.00433025 0.00600963 0.10690768
24 0.0317699 0.053522299999999995 0.00457849 0.00602542 0.09589610999999998
25 0.031451 0.0433471 0.0047839399999999995 0.00607733 0.08565937
