NSta=25
1.6860599999999337e-06
8.078047999999782e-06
9.546020000001931e-07
3.78988059999994e-05
1.339897999999451e-06
1.0410119999999523e-06
2.085545399999944e-05
0.00015221307799999907
2.2761987999999177e-05
9.623535999999433e-06
7.910727999998813e-06
