NSta=23
1.1038819999997784e-06
3.4569519999996244e-06
1.8692999999991855e-07
9.325599999954193e-08
1.5673799999937898e-07
0.00015723984999999985
1.6788800000000491e-06
9.200399999897968e-08
2.151514000001242e-06
3.5012989999998466e-05
6.24840000000404e-07
1.4798000000126876e-07
3.4385340000007148e-06
7.588600000119073e-08
