NSta=26
5.242298000000201e-06
1.9366259999999967e-06
0.0001612862100000001
7.416625799999998e-05
2.5159262000000736e-05
1.1499300000004097e-06
3.1228500000004545e-06
1.0618439999987573e-06
2.004619999986801e-07
0.00018307940400000077
