NSta=23
9.993599999980063e-08
6.5097300000003245e-06
1.934062000000125e-06
2.3204959999993947e-06
2.876393200000038e-05
6.975856000000391e-06
7.806400000021085e-08
1.166078000000681e-06
3.45363799999987e-06
5.056066000001636e-06
7.821799999874202e-08
7.464820000002703e-07
7.502839999986577e-07
8.183199999933777e-08
