NSta=5
6.443000000011522e-08
6.055999999965422e-08
4.386900000001859e-07
1.3954599999976836e-07
6.667000000071255e-08
6.27939999997551e-08
3.0659600000007e-06
6.403000000076986e-08
6.790999999850556e-08
3.720340000015199e-07
6.514000000024111e-08
6.527000000033922e-08
1.5214400000118644e-07
3.632620000004749e-07
6.537999999878253e-08
3.6350999999967824e-07
6.873900000030631e-07
6.649000000180649e-08
6.161999999676482e-08
2.86744000000283e-07
6.372200000015481e-08
6.573000000287265e-08
6.284799999889401e-08
6.896600000061425e-08
6.209000000012566e-08
1.3097000000072968e-07
8.108200000123133e-08
6.719999999660331e-08
6.733000000025413e-08
5.342039999973736e-07
5.543279999997707e-07
6.743999999514471e-08
6.156400000634221e-08
6.54260000061413e-08
6.754999999714073e-08
8.767999999292897e-08
6.079199999931007e-08
6.166000000007443e-08
6.378999999867573e-08
9.790800000075705e-08
1.3402599999778886e-07
6.014999999592874e-08
6.002400000681974e-08
5.121540000061487e-07
6.025999999792475e-08
6.43900000056874e-08
5.292700000012473e-07
6.14920000003849e-08
6.150000000104683e-08
