NSta=5
1.48858000000196e-07
1.8754400000009498e-07
2.280980000000099e-07
1.3147660000001338e-06
3.962780000001942e-07
1.0799160000001252e-06
2.597524000000462e-06
3.7332399999989716e-06
6.046799999985808e-07
1.0819199999900775e-07
1.4978800000164938e-07
1.8724500000004696e-06
8.320580000003019e-07
3.699720000000184e-06
1.0141660000009267e-06
1.0508160000028966e-06
7.543600000303741e-08
1.8299720000030107e-06
3.6906699999974535e-06
5.082119999997303e-07
4.818499999998949e-07
2.5665599999769027e-07
7.699999999744023e-08
8.985719999969888e-07
4.88150000002463e-07
1.2148120000006201e-06
3.5775819999983582e-06
1.0792599999831509e-07
3.4257000000081916e-07
1.4811199999797964e-07
3.9373799999964374e-07
1.0412799999954815e-06
7.989399999530633e-08
1.3294240000050195e-06
3.780379999938077e-07
7.42681999994943e-07
1.303422000006549e-06
2.438860000069099e-07
2.1336800000426593e-07
2.460599999949409e-07
1.0061400000438425e-07
7.092820000025313e-07
8.499080000063941e-07
4.82521999998653e-07
2.0482399999366407e-07
7.767799999669477e-08
7.331599999815808e-08
9.978639999985718e-07
2.8241799999761953e-07
