NSta=8
1.7096600000021668e-07
7.247799999987592e-08
8.123380000002456e-07
1.6418260000001793e-06
1.0035000000030436e-07
7.447719999991165e-07
1.119499999999718e-06
5.12019199999969e-06
1.5572199999880354e-07
1.4229399999976523e-07
7.656034000000034e-06
1.1894320000003234e-06
2.675142000001074e-06
1.1064199999921698e-07
2.3325600000134727e-07
1.825990000000388e-06
1.3864960000020687e-06
5.230439999976966e-07
1.4285599999652732e-07
8.172000000001844e-07
1.8788679999985902e-06
7.636800000199173e-08
7.21222000002797e-07
4.639440000033801e-07
1.487179999998034e-06
4.772854000002269e-06
1.1429999999990059e-07
1.2369559999996227e-06
8.651000000270415e-08
1.0207599999745298e-07
7.369600000117771e-08
3.668501999996465e-06
1.4422720000055733e-06
3.035080000017842e-07
3.0927800000313256e-07
2.0496400000524772e-07
4.112780000014027e-07
9.166399999571694e-08
9.950599999797305e-08
8.257840599999611e-05
2.983794000002149e-06
4.263419999972484e-07
2.4948899999941434e-06
1.134139999976469e-07
3.2151359999943453e-06
5.152809999998453e-06
5.842380000018466e-07
3.4279059999988705e-06
1.4306832000002601e-05
