NSta=2
8.093000000020111e-08
7.636600000004989e-08
7.880199999998894e-08
2.87244000000797e-07
7.367999999985387e-08
7.611600000068109e-08
2.1955799999950897e-07
7.799400000152445e-08
7.343000000048505e-08
7.586599999953592e-08
8.030200000064269e-08
2.5974400000094987e-07
7.318000000111624e-08
7.36160000016639e-08
2.4605799999832813e-07
7.749400000278684e-08
7.293000000174743e-08
7.536599999724558e-08
7.980200000190507e-08
2.5024400000006607e-07
7.268000000237861e-08
7.311600000292628e-08
1.465579999972988e-07
7.699399999694378e-08
7.942999999954736e-08
7.486599999850795e-08
7.730200000111153e-08
1.9574400000266223e-07
7.918000000017855e-08
7.261599999708324e-08
1.6205800000079762e-07
7.649399999820617e-08
7.893000000080974e-08
7.436600000687577e-08
7.680199999526849e-08
1.8624400000533116e-07
7.868000000144094e-08
7.211599999834562e-08
1.4355800000487305e-07
7.399400000451805e-08
7.843000000207212e-08
8.086600000467569e-08
7.630199999653086e-08
2.3774400000320384e-07
8.017999999765379e-08
7.861599999614554e-08
1.6105800000332237e-07
7.349400000578044e-08
7.79300000033345e-08
