NSta=4
6.393200000021082e-08
1.4581000000024602e-07
6.468199999964952e-08
1.0256000000019582e-07
1.7004679999992335e-06
8.131000000055621e-08
2.2918800000049088e-07
1.1370839999997883e-06
6.393199999976673e-08
4.248159999988843e-07
6.768200000095704e-08
3.445659999989914e-07
1.032456000000792e-06
8.430999999831101e-08
2.0818799999844372e-07
6.606000000175527e-08
6.393200000331945e-08
4.038160000021662e-07
6.468200000142587e-08
1.3956000000092672e-07
2.3243199999711805e-07
8.631000000036692e-08
3.331879999990406e-07
6.805999999670576e-08
6.493200000079469e-08
4.238160000014091e-07
6.568199999890113e-08
1.3455999999933964e-07
1.254455999998072e-06
8.730999999784216e-08
2.091879999994717e-07
7.306000000539825e-08
6.493200000079469e-08
4.158160000002908e-07
6.168199999478929e-08
3.775659999973868e-07
2.76432000006821e-07
8.531000000289168e-08
2.5618799999449494e-07
7.306000000539825e-08
6.593199999826993e-08
1.6780999999355119e-07
6.168199999478929e-08
1.5856000000269432e-07
6.434440000049335e-07
8.830999999531742e-08
2.9018799999391833e-07
7.005999999876167e-08
6.293200000584421e-08
