NSta=9
1.6898580000002105e-06
1.0564239999997228e-06
2.747049999999973e-06
2.185556000000588e-06
4.3961447999999235e-05
4.827899999995112e-07
1.7914579999995795e-06
1.2080720000007261e-06
4.066248000000882e-06
1.9814725999999895e-05
6.848240000003614e-07
3.879294000000754e-06
0.00018526645200000048
2.146359999990466e-07
2.3024400000082324e-07
1.317323999998621e-06
5.204087599999951e-05
8.88983999999482e-07
1.5049600000338615e-07
7.612800000345033e-08
1.3552559999965297e-06
1.1676600000001258e-06
9.880199999656724e-08
4.5215959999964636e-06
7.643600000051265e-08
2.6474160000020675e-06
2.0230180000027076e-06
3.254339999969602e-07
7.0395819999973245e-06
1.2081899999998313e-06
5.786239999991949e-07
9.500400000206355e-08
4.469888000002698e-06
3.845417999997381e-06
4.79666600000428e-06
8.756280000028482e-07
2.4337716000005116e-05
1.4385599999400257e-07
8.637979999974732e-07
3.455620000067938e-07
1.0561400000597133e-07
0.00011874427600000104
8.081199999310229e-08
1.0803960000060897e-06
1.1478199999714889e-07
1.1052199999994627e-07
3.258779600000139e-05
8.34369000000379e-06
1.413699999943674e-07
