NSta=6
8.399660000000253e-07
8.707897999999937e-06
2.798271999999713e-06
3.8276599999953474e-07
1.2692039999999239e-05
3.1092400000005684e-06
1.7558999999955915e-07
4.6321599999998855e-07
1.3970999999912692e-07
7.388799999930029e-08
9.179399999936776e-08
1.0643199999904596e-07
1.611839999995368e-07
5.516360000008546e-07
6.717899999983956e-07
1.0985800000185008e-07
3.9855739999978826e-06
2.4372722000002512e-05
1.1666144000002987e-05
5.104399999993347e-07
2.5600319999981023e-06
7.557200000007925e-08
2.994800000024611e-07
1.3136319999986768e-06
1.6371800000030134e-06
1.4548360000006255e-06
5.253539999969803e-07
7.311200000259532e-08
1.4873800000003713e-07
1.1982199999991394e-06
7.284000000140623e-08
4.34071200000119e-06
1.0489999999663269e-07
8.085599999674286e-08
1.947164000000612e-06
3.2801800000470394e-07
8.838600000160568e-08
7.63299999988476e-08
3.1795419999980367e-06
1.835352999999884e-05
3.2988060000036514e-06
8.623399999407866e-08
1.3819800000050008e-06
6.475400000027775e-07
5.43879999995056e-07
1.24666000004936e-07
7.345679999986032e-07
7.897800000478128e-08
1.8848400000592847e-07
