NSta=9
2.3576199999997273e-07
2.2941799999998126e-07
1.0070740000003297e-06
1.911060000008291e-07
1.2804625999999431e-05
6.549802000000326e-06
2.6908153999999128e-05
8.59030000000871e-07
1.329206000001193e-06
8.212520000014933e-07
1.0933800000145766e-07
1.5240200000121718e-07
3.0278780000010385e-06
1.4046200000095154e-07
3.4913600000052724e-07
1.0081599999978153e-07
9.553220000029229e-07
6.970140000035486e-07
5.070699999976114e-07
9.571339999965289e-07
7.741300000034812e-07
6.37122000000545e-07
1.350897999998324e-06
7.354200000264655e-08
1.3609599999853117e-07
1.8266200000027767e-07
9.387599999968188e-07
2.818359999992026e-07
1.7534056000002353e-05
1.604956000001323e-06
7.461080000012998e-07
1.5722599999890008e-07
9.4488199999887e-07
2.9962979999993422e-06
7.501999999703912e-08
8.956199999943237e-08
9.421519999932571e-07
7.26699999944458e-08
5.573920000045973e-07
1.8565800000658328e-07
1.230433999992897e-06
7.324599999947168e-08
1.577580000002854e-07
1.0828800000695083e-07
8.088399999905959e-08
9.259399999450579e-08
2.1066200000063873e-07
8.505339999942407e-07
5.634111999995639e-06
