NSta=9
6.339000000021855e-08
2.411279999998683e-07
6.648599999969917e-08
1.0220000000060736e-07
6.555799999929945e-08
6.128999999965857e-08
6.36479999993611e-08
6.401199999928053e-08
7.07750000000118e-07
6.610799999862139e-08
6.481599999830223e-08
6.517999999999802e-08
2.429120000009277e-07
6.826999999987038e-08
6.498400000154447e-08
3.803660000016862e-07
6.30799999967735e-08
6.043799999844169e-08
1.6515200000100095e-07
6.253400000133524e-08
6.224199999849134e-08
6.660599999719352e-08
1.2932599999970762e-07
2.1570199999842998e-07
6.50599999971746e-08
6.476800000143612e-08
1.7515599999740062e-07
6.086399999816195e-08
6.62280000014448e-08
1.0379659999983914e-06
6.531799999720534e-08
2.0103200000676226e-07
6.43900000056874e-08
2.941279999930657e-07
6.14860000069939e-08
1.3920000000666732e-07
6.455800000537693e-08
2.0229000000426822e-07
6.464800000571813e-08
6.401199999572782e-08
4.207500000035225e-07
6.610799999862139e-08
6.081600000129583e-08
6.018000000551638e-08
6.691199999409037e-08
6.426999999575855e-08
6.19839999984606e-08
3.373659999965639e-07
6.308000000387893e-08
