NSta=21
1.5223180000001335e-06
1.4757940000000857e-06
1.360282000000268e-06
6.288540000003451e-07
4.639729999999176e-06
2.5368159999992203e-06
3.203876000000605e-06
7.80053999999808e-07
5.484699999982468e-07
1.405259999991415e-07
2.4441280000004895e-06
2.7451439999985894e-06
9.117600000152493e-08
7.598599999880661e-08
9.725031999998635e-06
8.847619999983181e-07
1.0277700000003165e-06
1.8672800000274492e-07
4.0409300000021634e-06
1.1377999999950817e-07
8.834999999862703e-08
8.478100000033351e-07
0.0001132712920000003
1.0970200000315345e-07
1.440273200000064e-05
9.355882000001259e-06
1.012445999997169e-06
6.831290000000934e-06
2.4401050000001588e-05
1.3595539999968764e-06
1.9537600000063548e-07
9.644830400000614e-05
1.9826999999992268e-06
1.4540819999950827e-06
1.195677799999828e-05
9.388099999938504e-07
1.0744399999396138e-07
1.5929980000066735e-06
7.728999999301322e-08
5.800219999940737e-07
6.817200000028834e-07
7.827149599999927e-05
8.579800000063642e-08
7.093171999997594e-06
3.195310600000312e-05
1.405459999972436e-07
2.2902199999919047e-07
5.159964000000627e-06
3.374219999997763e-06
