NSta=18
1.0920400000014041e-07
8.440560000000374e-07
1.066720000002519e-07
4.7261199999937277e-07
6.921579999996652e-07
2.021027999999703e-06
3.240079999997647e-07
7.544199999998114e-08
1.159200000000027e-06
1.19723399999927e-06
1.6233799999909593e-07
7.847799999893823e-08
9.881200000094736e-08
7.656400000044527e-08
8.069200000093701e-08
7.350799999983337e-08
9.883599999938042e-08
8.988799999798403e-08
1.541159999973729e-07
7.870800000020494e-07
8.94779999995876e-08
7.461799999930463e-08
8.730759999977522e-07
1.2158219999989228e-06
4.031440000034081e-07
8.055400000017698e-08
1.452999999997928e-07
1.3037519999983261e-06
7.756200000130776e-08
7.316020000018852e-07
9.780660000018316e-07
2.4107599999467765e-07
2.4579200000118816e-07
1.4023800000018128e-07
7.697200000222892e-08
7.641800000612875e-08
2.3004000000526049e-07
2.837680000027376e-07
4.057259999967755e-07
7.973600000354963e-08
6.02176000001009e-07
8.031000000130461e-08
7.474999999601551e-08
8.887719999961519e-07
5.278299999957881e-07
1.2132819999948196e-06
7.319200000210912e-08
8.784380000008696e-07
8.441779999941446e-07
