9 0.0698884 0.07370879999999999 0.0035389199999999997 0.00620408 0.15334019999999998
12 0.0544297 0.060454600000000004 0.00409661 0.00612221 0.12510312
15 0.045649800000000004 0.0486534 0.00445194 0.0061439699999999995 0.10489911000000002
18 0.0420165 0.0390781 0.0046727999999999995 0.00619646 0.09196386000000001
