9 2.190507769521771e-07 2.165518696589248e-07 1.174127718579029e-08 1.769015358181736e-08 4.650340773787096e-07
12 3.405201421800948e-07 3.50414691943128e-07 2.5661729857819907e-08 3.490071090047393e-08 7.514972748815167e-07
15 5.578417625650733e-07 5.382291973792895e-07 5.21634815566714e-08 6.689732549791022e-08 1.2151317669989448e-06
18 9.799988501414964e-07 8.140806561859193e-07 1.0287038752360936e-07 1.2822945213501044e-07 2.0251793459860353e-06
